user_id,year_of_birth,gender,region,living_standards_measure,highest_education,employment,internet_access,cable_tv_subscription,survey_completion,survey_participation_consent,bank_account,bank,last_interaction_with_bank,likelihood_to_recommend,comment_on_why,themes,start_time(GMT),time_of_last_update(GMT)
2265660,1993,Female,coast,9 to 12,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Equity,Mobile banking,9,They have no delays with their services,service,00:05.7,10:00.2
2298210,1997,Female,nairobi,5 to 8,Completed College,Student,Yes,No,FINISHED,YES,No,-,-,-,-,,00:06.0,08:59.5
2281762,1980,Male,riftvalley,9 to 12,Completed PostGrad,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:06.1,00:02.6
2281213,1992,Male,nyanza,9 to 12,Completed Secondary,Street or Market Seller,Yes,No,FINISHED,YES,Yes,Co-operative,Mobile banking,9,Efficent,,00:06.1,47:26.1
2304695,1998,Male,central,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,5,Its a stable bank but its services and products are yet to customers satisfaction,service,00:06.1,03:31.3
2300108,1995,Female,coast,9 to 12,Completed Uni,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:06.1,00:02.6
2286103,1992,Male,riftvalley,13 to 17,Completed University,Skilled worker,Yes,Yes,FINISHED,YES,Yes,Co-operative,ATM,8,"U can get easy access to advance loan,","accessibility,speed/efficiency",00:06.3,04:38.2
2199375,1997,Male,riftvalley,13 to 17,University Student,Student,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,9,Easy and save to register and use,speed/efficiency,00:06.3,05:50.7
2265519,1994,Male,eastern,9 to 12,Completed University,Farm owner,Yes,No,FINISHED,YES,Yes,Equity,ATM,8,They are quite efficient.,speed/efficiency,00:06.4,17:46.4
2272905,1994,Male,riftvalley,5 to 8,Some University,Student,Yes,No,FINISHED,YES,Yes,KCB,ATM,10,"They are convenient, easily accessible",accessibility,00:06.4,17:10.0
2273585,1992,Male,riftvalley,9 to 12,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,ATM,8,They serve good,,00:06.5,58:57.3
2303121,1995,Female,nairobi,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:06.6,00:02.6
2273711,1992,Male,western,9 to 12,Completed Uni,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:06.7,00:02.7
2270315,1990,Male,eastern,9 to 12,Completed University,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:06.7,00:02.6
2266488,1996,Male,nairobi,13 to 17,Completed Uni,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Equity,ATM,9,The bank offers good services,service,00:06.7,06:51.2
2270550,1990,Male,coast,13 to 17,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Co-operative,Teller or Branch transactions,3,To slow,speed/efficiency,00:05.8,13:28.5
1412002,1998,Male,nairobi,9 to 12,In Uni,Student,Yes,No,FINISHED,YES,Yes,KCB,ATM,8,Good customer care services,service,00:05.8,38:30.0
2292397,1991,Female,central,9 to 12,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,Co-operative,Internet banking,8,Good services,service,00:05.8,17:28.8
2183897,1995,Male,nyanza,13 to 17,Completed College,Skilled worker,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:05.8,00:01.9
2270515,1990,Female,nairobi,9 to 12,None,Street or Market Seller,Yes,Yes,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,They serve customers well and alot of kindness,service,00:05.8,05:41.1
2274493,1989,Female,central,9 to 12,Completed College,Skilled worker,Yes,No,FINISHED,YES,Yes,Equity,Internet banking,8,Good services and convinient,"accessibility,service",00:05.8,41:59.0
2274053,1995,Female,eastern,9 to 12,Some University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,8,The bank is easy to access because it has many branches all other the country ...in big town it has more than one branches unlike other banks....,"accessibility,facilities,speed/efficiency",00:06.1,10:50.0
2279192,1995,Female,coast,13 to 17,Completed University,Non-skilled worker,Yes,Yes,FINISHED,YES,Yes,CBA,Mobile banking,10,Great customer service,service,00:06.1,04:01.8
2268545,1990,Male,riftvalley,NA,NA,Other/Unemployed,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,00:06.2,00:02.0
2292325,1996,Male,central,9 to 12,Some University,Own Business,Yes,No,FINISHED,YES,Yes,Equity,ATM,8,"Its fast and efficient, but self service portal lacks the option to send from bank to mpesa","mobile_banking,service,speed/efficiency",00:06.2,23:03.5
2302630,1995,Female,nyanza,9 to 12,Completed College,Student,Yes,No,FINISHED,YES,Yes,Co-operative,Teller or Branch transactions,7,Sometime they do experience some delay and HV some inconivinience,,00:06.2,04:31.8
2270367,1992,Female,central,5 to 8,Some University,Student,Yes,Yes,FINISHED,YES,Yes,Co-operative,ATM,9,There services are the best,service,00:06.2,02:10.2
2277206,1990,Male,central,NA,NA,Skilled worker,Yes,NA,FINISHED,YES,Yes,Equity,ATM,10,"Reliable, efficient and accessible","accessibility,speed/efficiency",00:06.3,02:05.3
2273274,1992,Male,nairobi,9 to 12,Completed University,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:06.4,00:01.6
2303725,1998,Female,riftvalley,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:06.4,00:01.9
2273118,1982,Male,nairobi,13 to 17,Completed College,Street or Market Seller,Yes,Yes,FINISHED,YES,Yes,Equity,ATM,10,Equity Bank services are so much efficient,"service,speed/efficiency",00:06.5,31:59.8
2281709,1989,Male,riftvalley,13 to 17,Completed Uni,Skilled worker,Yes,Yes,FINISHED,YES,Yes,KCB,Mobile banking,5,Good service,service,00:06.5,02:08.8
2270529,1992,Female,nairobi,9 to 12,Completed University,Student,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,10,"Intergrity,honesty",,00:06.5,22:01.2
2264738,1988,Male,western,9 to 12,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Equity,Teller or Branch transactions,3,Poor Customer Care,service,00:06.6,06:42.9
2292630,1995,Female,eastern,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Co-operative,Teller or Branch transactions,8,It''s charges less,rates/charges,00:06.6,57:11.9
2284285,1991,Female,riftvalley,5 to 8,Completed University,Other/Unemployed,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:06.6,00:01.8
2266754,1991,Male,nyanza,13 to 17,Completed University,Skilled worker,Yes,Yes,FINISHED,YES,Yes,KCB,Teller or Branch transactions,8,Reliable,speed/efficiency,00:06.7,52:54.2
2284880,1993,Female,coast,9 to 12,Completed College,Student,Yes,No,FINISHED,YES,Yes,Other,Mobile banking,9,It''s fast and reliable,speed/efficiency,00:06.8,19:49.6
2250315,1989,Male,riftvalley,9 to 12,Completed Secondary,Non-skilled worker,Yes,No,FINISHED,YES,Yes,I&M,Teller or Branch transactions,9,very fast and secure,"security,speed/efficiency",00:05.3,53:52.1
2273125,1989,Male,nairobi,9 to 12,Completed College,Street or Market Seller,Yes,No,FINISHED,YES,Yes,Equity,Customer service desk/ enquiries,10,FAST AND ACCESIBLE,speed/efficiency,00:05.3,14:42.3
2271874,1993,Male,central,9 to 12,Completed College,Student,Yes,No,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,3,Complicated tellers,staff,00:05.3,19:44.8
2281776,1996,Female,nyanza,13 to 17,Completed College,Student,Yes,Yes,FINISHED,YES,Yes,Barclays,Customer service desk/ enquiries,8,Good customer service,service,00:05.5,05:10.0
2273772,1995,Female,nairobi,NA,NA,Student,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,00:05.5,00:05.2
2272695,1994,Male,nyanza,5 to 8,Completed Primary,Skilled worker,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:05.6,00:05.6
2227612,1995,Male,nyanza,13 to 17,Completed Secondary,Skilled worker,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:05.6,00:05.2
2268614,1994,Male,eastern,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,KCB,ATM,4,9,,00:05.7,03:15.6
2273769,1994,Male,riftvalley,5 to 8,Some University,Non-skilled worker,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,5,Havent tasted the services offered by other banks yet but so far so good.,service,00:05.7,05:39.6
2273368,1993,Male,nyanza,NA,NA,Other/Unemployed,NA,NA,TIMEDOUT,YES,Yes,-,-,-,-,,00:05.7,00:05.0
2264929,1993,Male,nairobi,5 to 8,Some University,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:05.8,00:05.2
2270523,1995,Female,nairobi,9 to 12,Some University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,ATM,5,because of its services,service,00:05.8,20:57.8
2273538,1995,Male,riftvalley,13 to 17,Completed Secondary,Farm owner,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:06.0,00:05.2
2270530,1991,Male,nairobi,9 to 12,Completed University,Skilled worker,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:06.0,00:05.6
2285301,1993,Male,coast,13 to 17,Completed University,Skilled worker,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:06.0,00:05.0
2272841,1989,Male,riftvalley,9 to 12,Some University,Student,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,8,Fast and available,speed/efficiency,00:06.1,22:52.2
2265193,1992,Male,riftvalley,NA,NA,Other/Unemployed,Yes,NA,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,It is good.,,00:06.1,02:57.1
2265975,1987,Male,riftvalley,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Co-operative,Mobile banking,2,Repeted mistakes,,00:06.1,08:12.9
2285276,1994,Female,central,NA,Completed University,Own Business,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:06.2,00:05.0
2276415,1997,Female,eastern,9 to 12,Some University,Student,Yes,Yes,FINISHED,YES,Yes,KCB,ATM,10,"Good services, accessibility in remote areas,low charge rates","accessibility,rates/charges,service",00:06.2,43:32.2
2293920,1992,Male,nairobi,9 to 12,Completed University,Student,Yes,No,FINISHED,YES,Yes,Co-operative,Mobile banking,10,Customized customer service,service,00:06.3,03:46.2
2281154,1992,Male,riftvalley,5 to 8,Some University,Own Business,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,10,Because it''s the most trusted bank ever to me,,00:06.3,15:18.1
2290459,1994,Male,nyanza,9 to 12,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Customer service desk/ enquiries,3,The don''t have a good PR to their customers,service,00:06.3,04:25.2
2264494,1990,Male,nairobi,9 to 12,Completed University,Street or Market Seller,Yes,No,FINISHED,YES,Yes,NIC,Mobile banking,9,They are reliable,speed/efficiency,00:05.9,10:06.4
2265257,1992,Female,eastern,NA,NA,Other/Unemployed,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,00:05.9,00:04.0
2279823,1992,Male,riftvalley,13 to 17,Completed University,Own Business,Yes,Yes,FINISHED,YES,Yes,Equity,Teller or Branch transactions,8,"There services are fast,loans processings are fast examples...and available 24/7","service,speed/efficiency",00:05.9,59:10.0
2270429,1967,Female,central,NA,NA,Student,Yes,NA,OPTOUT,NO,-,-,-,-,-,,00:06.3,00:00.0
2302888,1959,Male,western,5 to 8,Completed Secondary,Farm owner,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,10,Pay bills & cop cash,,00:06.3,57:22.2
2273936,1992,Male,eastern,9 to 12,Completed College,Skilled worker,No,No,FINISHED,YES,Yes,Equity,Mobile banking,8,"Acessibility is good, customer care is okay, instant loan services, but very high interest rate for long term loans, not friendly for asset acquisition.","rates/charges,service,staff",00:06.3,24:58.2
2266352,1992,Male,eastern,13 to 17,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,Standard Chartered,ATM,6,Efficiency,speed/efficiency,00:06.3,04:19.6
2265613,1987,Male,riftvalley,5 to 8,Completed College,Skilled worker,Yes,No,FINISHED,YES,Yes,Equity,ATM,0,"ATM service is poorer, Bank Attandant, They talks Harshly to customers, and they have very poor public Relation.","atm,service",00:06.3,32:48.4
695411,1993,Male,nairobi,9 to 12,NA,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,ATM,1,1,,00:06.4,05:30.0
2300498,1989,Male,central,13 to 17,Completed College,Non-skilled worker,Yes,Yes,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,They have quick services and good customer care,"service,speed/efficiency",00:06.5,15:16.2
2290143,1992,Female,riftvalley,9 to 12,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,5,It''s slightly expensive,rates/charges,00:06.7,23:14.0
2285454,1979,Female,nyanza,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,Co-operative,ATM,10,"Continent, effective and reliable",speed/efficiency,00:06.7,07:17.5
2272744,1992,Male,nyanza,NA,Some University,Student,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:06.8,00:04.0
2292687,1998,Female,riftvalley,NA,NA,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:07.0,00:04.0
2284106,1990,Male,western,1 to 4,Completed Primary,Other/Unemployed,No,No,FINISHED,YES,Yes,KCB,Bank agent/ agency banking,10,Boring,,00:07.0,05:31.3
2279856,2000,Male,nyanza,5 to 8,Completed Secondary,Student,Yes,No,FINISHED,YES,No,-,-,-,-,,00:07.0,51:52.4
646927,1988,Male,central,9 to 12,Some University,Own Business,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,10,Very convenient,accessibility,00:07.0,49:04.6
2264524,1992,Female,riftvalley,9 to 12,Completed University,Non-skilled worker,Yes,No,FINISHED,YES,Yes,Equity,Customer service desk/ enquiries,8,Fast and efficient,speed/efficiency,00:07.1,59:58.6
2273550,1989,Male,nairobi,13 to 17,Completed PostGrad,Skilled worker,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:05.4,00:02.0
2302376,1995,Female,eastern,5 to 8,Some University,Student,Yes,No,FINISHED,YES,Yes,Equity,ATM,7,"Good services, some delays",service,00:05.4,09:22.0
2298391,1992,Female,riftvalley,9 to 12,Completed University,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:05.4,00:02.8
2274612,1946,Female,central,9 to 12,Completed College,Farm owner,Yes,No,TIMEDOUT,-,-,-,-,-,-,,00:05.4,00:02.9
2197789,1993,Male,nairobi,5 to 8,Completed College,Other/Unemployed,Yes,No,OPTOUT,NO,-,-,-,-,-,,00:05.4,00:00.0
2266084,1989,Male,riftvalley,9 to 12,Completed College,Farm owner,Yes,Yes,FINISHED,YES,Yes,Equity,Customer service desk/ enquiries,8,Quick services to clients,"service,speed/efficiency",00:05.6,03:32.7
2288140,1988,Male,eastern,5 to 8,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,ATM,10,Good serving people,service,00:05.6,32:58.6
103713,1992,Male,nairobi,9 to 12,Some University,Own Business,Yes,No,FINISHED,YES,Yes,CBA,Mobile banking,8,"Fast, convenient and secure way of storing and transacting money","accessibility,security,speed/efficiency",00:05.6,05:54.1
2270424,1996,Male,coast,9 to 12,Some University,Student,Yes,Yes,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,8,Services,service,00:05.7,04:02.9
2283680,1990,Male,nairobi,9 to 12,Completed College,Street or Market Seller,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,3,3,,00:05.7,47:30.0
2275037,1998,Female,nyanza,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,FINISHED,YES,Yes,KCB,Teller or Branch transactions,10,It offers good service,service,00:05.8,03:55.2
2303467,1993,Male,coast,13 to 17,Completed Uni,Skilled worker,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:05.8,00:02.0
2285623,1993,Male,nairobi,9 to 12,Completed University,Own Business,Yes,No,FINISHED,YES,Yes,Equity,ATM,0,hivo tu,,00:05.9,28:45.7
2300138,1996,Female,riftvalley,1 to 4,Some University,Student,No,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,They serve very fast,speed/efficiency,00:05.9,36:17.2
2280703,1994,Female,nyanza,5 to 8,Completed College,Student,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,8,It is quick,speed/efficiency,00:05.9,13:58.8
2264453,1995,Female,eastern,9 to 12,Completed College,Skilled worker,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:06.0,00:02.0
2302369,1985,Male,riftvalley,5 to 8,Completed Secondary,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Co-operative,ATM,10,is available in my area.,,00:06.0,48:54.1
2302869,1991,Male,riftvalley,9 to 12,Completed Secondary,Street or Market Seller,Yes,Yes,FINISHED,YES,Yes,Equity,ATM,3,It is easy for me to collect them.,speed/efficiency,00:06.0,19:18.7
2273298,1995,Male,nyanza,9 to 12,None,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,Co-operative,ATM,9,It is a bank for all people regardless of age,,00:06.1,02:39.8
2284909,1985,Male,nairobi,NA,NA,Own Business,Yes,NA,FINISHED,YES,Yes,KCB,Teller or Branch transactions,8,They have Swift services,service,00:06.1,05:56.6
2279530,1995,Male,riftvalley,5 to 8,Some University,Student,Yes,No,FINISHED,YES,Yes,KCB,ATM,10,Efficient customer services,"service,speed/efficiency",00:06.3,36:13.8
2283686,1994,Male,riftvalley,9 to 12,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,Equity,ATM,10,It is found everywhere. There agents are all over the country.,staff,00:06.3,26:58.9
2270942,1994,Male,central,NA,NA,Non-skilled worker,Yes,NA,FINISHED,YES,Yes,KCB,Bank agent/ agency banking,3,Their agents mostly do not function,staff,00:06.4,07:47.1
2271507,1991,Male,nairobi,9 to 12,Completed University,Student,Yes,Yes,TIMEDOUT,-,-,-,-,-,-,,00:05.3,00:03.5
2265368,1991,Male,riftvalley,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,KCB,Teller or Branch transactions,10,Very convince,,00:05.4,29:47.5
2289915,1976,Male,central,9 to 12,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,8,Efficiency,speed/efficiency,00:05.4,40:50.5
2298338,1994,Male,nyanza,13 to 17,Completed University,Skilled worker,No,Yes,FINISHED,YES,Yes,KCB,ATM,9,Its faste and convinient,accessibility,00:05.4,10:43.1
2297784,1994,Male,nyanza,9 to 12,Some University,Non-skilled worker,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,The customer service is super okay,service,00:05.4,02:18.9
2265023,1992,Male,eastern,9 to 12,Completed University,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Equity,Mobile banking,7,Customer service is slow,"service,speed/efficiency",00:05.7,04:48.2
2273346,1999,Male,nairobi,9 to 12,Completed Secondary,Street / Market Seller,Yes,No,FINISHED,YES,Yes,KCB,Mobile banking,8,Good and efficient services,"service,speed/efficiency",00:05.7,03:13.7
2270353,1986,Female,coast,9 to 12,Completed University,Street or Market Seller,Yes,No,FINISHED,YES,Yes,Equity,ATM,9,It''s almost everywhere all over the country,,00:05.8,04:48.9
2264296,1992,Female,nairobi,NA,NA,Skilled worker,Yes,NA,FINISHED,YES,Yes,Standard Chartered,ATM,10,"Efficient in communication
 No charges for sms on withdrawal","account,information/communication,mobile_banking,speed/efficiency",00:05.8,49:09.9
2276809,1995,Female,western,9 to 12,Some University,Student,Yes,Yes,FINISHED,YES,Yes,Equity,Bank agent/ agency banking,6,Agents are located in most places,staff,00:05.9,06:54.2
2264554,1988,Male,riftvalley,13 to 17,None,Own Business,Yes,Yes,FINISHED,YES,Yes,Equity,Customer service desk/ enquiries,10,Their services are cheap and readly accessible,"accessibility,rates/charges,service",00:05.9,06:56.3
2291412,1993,Male,nyanza,9 to 12,Some Primary,Other/Unemployed,Yes,Yes,TIMEDOUT,YES,Yes,-,-,-,-,,00:05.9,00:03.5
2302113,1994,Male,central,9 to 12,Completed College,Student,Yes,Yes,FINISHED,YES,Yes,Equity,Customer service desk/ enquiries,10,They are more efficient and timely,speed/efficiency,00:06.0,44:07.0
2300284,1995,Female,nairobi,9 to 12,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,KCB,Social media,10,"Reliability, Good rates, great services","accessibility,rates/charges,service",00:06.0,07:30.5
1567625,1991,Male,eastern,13 to 17,Completed PostGrad,Skilled worker,Yes,Yes,FINISHED,YES,Yes,Equity,ATM,7,Effectively!,,00:06.1,58:23.7
1197937,1998,Female,western,NA,NA,Other/Unemployed,NA,NA,FINISHED,YES,Yes,KCB,Mobile banking,8,Good services,service,00:06.1,39:44.0
2287173,1989,Female,nairobi,NA,NA,Non-skilled worker,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,00:06.2,00:03.5
2303988,1992,Male,coast,NA,NA,Other/Unemployed,Yes,NA,TIMEDOUT,-,-,-,-,-,-,,00:06.3,00:03.6
2283604,1994,Male,riftvalley,5 to 8,Completed College,Student,Yes,No,FINISHED,YES,Yes,Equity,Internet banking,10,Faster in service delivery,"service,speed/efficiency",00:06.3,09:50.4
904899,1996,Male,central,9 to 12,University Student,Student,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,10,security of the bank is good,security,00:06.4,04:49.9
2302778,1993,Male,riftvalley,5 to 8,Completed Secondary,Skilled worker,Yes,No,TIMEDOUT,YES,Yes,Barclays,Mobile banking,-,-,,00:06.4,00:03.5
2302579,1997,Male,central,5 to 8,Completed College,Student,Yes,No,FINISHED,YES,Yes,Equity,Teller or Branch transactions,7,easy to make transactions,"account,speed/efficiency",00:06.4,50:05.3
2271212,1994,Female,riftvalley,13 to 17,Completed University,Other/Unemployed,Yes,Yes,FINISHED,YES,Yes,KCB,ATM,9,Efficiency,speed/efficiency,00:05.5,02:54.1
2277906,1991,Male,nairobi,9 to 12,Completed University,Skilled worker,Yes,No,FINISHED,YES,Yes,KCB,Bank agent/ agency banking,6,Their services are average,service,00:05.5,45:04.8
2270373,1986,Female,riftvalley,5 to 8,Completed College,Other/Unemployed,Yes,No,FINISHED,YES,Yes,Co-operative,Bank agent/ agency banking,5,Standard services,service,00:05.5,16:08.7
